"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2020-07-06T12:34:22.986+09:00"
"RESULT_INF"
"FROM_NUMBER","1"
"TO_NUMBER","4430"
"STAT_INF"
"TABLE_INF","STAT_CODE","STAT_NAME","GOV_ORG_CODE","GOV_ORG_NAME","TABULATION_CATEGORY","TABULATION_SUB_CATEGORY1","TABULATION_SUB_CATEGORY2","TABULATION_SUB_CATEGORY3","TABULATION_SUB_CATEGORY4","TABULATION_SUB_CATEGORY5","TABULATION_CATEGORY_EXPLANATION","TABULATION_SUB_CATEGORY_EXPLANATION1","TABULATION_SUB_CATEGORY_EXPLANATION2","TABULATION_SUB_CATEGORY_EXPLANATION3","TABULATION_SUB_CATEGORY_EXPLANATION4","TABULATION_SUB_CATEGORY_EXPLANATION5","NO","TITLE","TABLE_EXPLANATION","TABLE_CATEGORY","TABLE_SUB_CATEGORY1","TABLE_SUB_CATEGORY2","TABLE_SUB_CATEGORY3","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","MAIN_CATEGORY_CODE","MAIN_CATEGORY","SUB_CATEGORY_CODE","SUB_CATEGORY"
"8003002201","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","03","世帯の経済構成別一般世帯数 岩手県","","","岩手県","","","-","201010","2019-10-08","1","","25764","2019-10-08","02","人口・世帯","01","人口"
"8003001822","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","職業別（大分類）就業者数 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","74763","2019-10-08","02","人口・世帯","01","人口"
"8003001845","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","年齢別（５歳階級、４区分）、男女別人口 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","347400","2019-10-08","02","人口・世帯","01","人口"
"8003001906","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","産業別（大分類）・従業上の地位別就業者数 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","143775","2019-10-08","02","人口・世帯","01","人口"
"8003001956","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","男女別人口総数及び世帯総数 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","23160","2019-10-08","02","人口・世帯","01","人口"
"8003001986","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","世帯人員別一般世帯数 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","46320","2019-10-08","02","人口・世帯","01","人口"
"8003002032","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","世帯の家族類型別一般世帯数 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","52110","2019-10-08","02","人口・世帯","01","人口"
"8003002091","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","住宅の種類・所有の関係別一般世帯数 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","17370","2019-10-08","02","人口・世帯","01","人口"
"8003002135","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","住宅の建て方別世帯数 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","52110","2019-10-08","02","人口・世帯","01","人口"
"8003002195","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","04","世帯の経済構成別一般世帯数 宮城県","","","宮城県","","","-","201010","2019-10-08","1","","34506","2019-10-08","02","人口・世帯","01","人口"
"8003001813","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","職業別（大分類）就業者数 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","63232","2019-10-08","02","人口・世帯","01","人口"
"8003001873","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","年齢別（５歳階級、４区分）、男女別人口 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","293340","2019-10-08","02","人口・世帯","01","人口"
"8003001899","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","産業別（大分類）・従業上の地位別就業者数 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","121600","2019-10-08","02","人口・世帯","01","人口"
"8003001966","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","男女別人口総数及び世帯総数 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","19556","2019-10-08","02","人口・世帯","01","人口"
"8003001985","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","世帯人員別一般世帯数 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","39112","2019-10-08","02","人口・世帯","01","人口"
"8003002050","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","世帯の家族類型別一般世帯数 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","44001","2019-10-08","02","人口・世帯","01","人口"
"8003002096","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","住宅の種類・所有の関係別一般世帯数 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","14667","2019-10-08","02","人口・世帯","01","人口"
"8003002150","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","住宅の建て方別世帯数 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","44001","2019-10-08","02","人口・世帯","01","人口"
"8003002203","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","05","世帯の経済構成別一般世帯数 秋田県","","","秋田県","","","-","201010","2019-10-08","1","","29184","2019-10-08","02","人口・世帯","01","人口"
"8003001834","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","職業別（大分類）就業者数 山形県","","","山形県","","","-","201010","2019-10-08","1","","64688","2019-10-08","02","人口・世帯","01","人口"
"8003001843","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","年齢別（５歳階級、４区分）、男女別人口 山形県","","","山形県","","","-","201010","2019-10-08","1","","300660","2019-10-08","02","人口・世帯","01","人口"
"8003001904","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","産業別（大分類）・従業上の地位別就業者数 山形県","","","山形県","","","-","201010","2019-10-08","1","","124400","2019-10-08","02","人口・世帯","01","人口"
"8003001969","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","男女別人口総数及び世帯総数 山形県","","","山形県","","","-","201010","2019-10-08","1","","20044","2019-10-08","02","人口・世帯","01","人口"
"8003002023","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","世帯人員別一般世帯数 山形県","","","山形県","","","-","201010","2019-10-08","1","","40088","2019-10-08","02","人口・世帯","01","人口"
"8003002072","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","世帯の家族類型別一般世帯数 山形県","","","山形県","","","-","201010","2019-10-08","1","","45099","2019-10-08","02","人口・世帯","01","人口"
"8003002113","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","住宅の種類・所有の関係別一般世帯数 山形県","","","山形県","","","-","201010","2019-10-08","1","","15033","2019-10-08","02","人口・世帯","01","人口"
"8003002151","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","住宅の建て方別世帯数 山形県","","","山形県","","","-","201010","2019-10-08","1","","45099","2019-10-08","02","人口・世帯","01","人口"
"8003002181","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","06","世帯の経済構成別一般世帯数 山形県","","","山形県","","","-","201010","2019-10-08","1","","29856","2019-10-08","02","人口・世帯","01","人口"
"8003001825","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","職業別（大分類）就業者数 福島県","","","福島県","","","-","201010","2019-10-08","1","","94809","2019-10-08","02","人口・世帯","01","人口"
"8003001871","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","年齢別（５歳階級、４区分）、男女別人口 福島県","","","福島県","","","-","201010","2019-10-08","1","","441120","2019-10-08","02","人口・世帯","01","人口"
"8003001894","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","産業別（大分類）・従業上の地位別就業者数 福島県","","","福島県","","","-","201010","2019-10-08","1","","182325","2019-10-08","02","人口・世帯","01","人口"
"8003001948","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","男女別人口総数及び世帯総数 福島県","","","福島県","","","-","201010","2019-10-08","1","","29408","2019-10-08","02","人口・世帯","01","人口"
"8003002009","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","世帯人員別一般世帯数 福島県","","","福島県","","","-","201010","2019-10-08","1","","58816","2019-10-08","02","人口・世帯","01","人口"
"8003002038","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","世帯の家族類型別一般世帯数 福島県","","","福島県","","","-","201010","2019-10-08","1","","66168","2019-10-08","02","人口・世帯","01","人口"
"8003002082","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","住宅の種類・所有の関係別一般世帯数 福島県","","","福島県","","","-","201010","2019-10-08","1","","22056","2019-10-08","02","人口・世帯","01","人口"
"8003002130","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","住宅の建て方別世帯数 福島県","","","福島県","","","-","201010","2019-10-08","1","","66168","2019-10-08","02","人口・世帯","01","人口"
"8003002171","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","07","世帯の経済構成別一般世帯数 福島県","","","福島県","","","-","201010","2019-10-08","1","","43758","2019-10-08","02","人口・世帯","01","人口"
"8003001810","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","職業別（大分類）就業者数 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","62556","2019-10-08","02","人口・世帯","01","人口"
"8003001840","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","年齢別（５歳階級、４区分）、男女別人口 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","291360","2019-10-08","02","人口・世帯","01","人口"
"8003001890","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","産業別（大分類）・従業上の地位別就業者数 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","120300","2019-10-08","02","人口・世帯","01","人口"
"8003001978","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","男女別人口総数及び世帯総数 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","19424","2019-10-08","02","人口・世帯","01","人口"
"8003002003","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","世帯人員別一般世帯数 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","38848","2019-10-08","02","人口・世帯","01","人口"
"8003002040","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","世帯の家族類型別一般世帯数 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","43704","2019-10-08","02","人口・世帯","01","人口"
"8003002109","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","住宅の種類・所有の関係別一般世帯数 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","14568","2019-10-08","02","人口・世帯","01","人口"
"8003002129","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","住宅の建て方別世帯数 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","43704","2019-10-08","02","人口・世帯","01","人口"
"8003002172","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","08","世帯の経済構成別一般世帯数 茨城県","","","茨城県","","","-","201010","2019-10-08","1","","28872","2019-10-08","02","人口・世帯","01","人口"
"8003000895","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","職業別（大分類）就業者数 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","37219","2019-10-08","02","人口・世帯","01","人口"
"8003001880","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","年齢別（５歳階級、４区分）、男女別人口 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","173400","2019-10-08","02","人口・世帯","01","人口"
"8003001888","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","産業別（大分類）・従業上の地位別就業者数 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","71575","2019-10-08","02","人口・世帯","01","人口"
"8003001954","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","男女別人口総数及び世帯総数 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","11560","2019-10-08","02","人口・世帯","01","人口"
"8003002017","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","世帯人員別一般世帯数 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","23120","2019-10-08","02","人口・世帯","01","人口"
"8003002066","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","世帯の家族類型別一般世帯数 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","26010","2019-10-08","02","人口・世帯","01","人口"
"8003002118","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","住宅の種類・所有の関係別一般世帯数 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","8670","2019-10-08","02","人口・世帯","01","人口"
"8003002144","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","住宅の建て方別世帯数 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","26010","2019-10-08","02","人口・世帯","01","人口"
"8003002187","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","09","世帯の経済構成別一般世帯数 栃木県","","","栃木県","","","-","201010","2019-10-08","1","","17178","2019-10-08","02","人口・世帯","01","人口"
"8003001817","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","職業別（大分類）就業者数 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","34528","2019-10-08","02","人口・世帯","01","人口"
"8003001861","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","年齢別（５歳階級、４区分）、男女別人口 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","161460","2019-10-08","02","人口・世帯","01","人口"
"8003001900","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","産業別（大分類）・従業上の地位別就業者数 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","66400","2019-10-08","02","人口・世帯","01","人口"
"8003001950","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","男女別人口総数及び世帯総数 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","10764","2019-10-08","02","人口・世帯","01","人口"
"8003002010","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","世帯人員別一般世帯数 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","21528","2019-10-08","02","人口・世帯","01","人口"
"8003002044","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","世帯の家族類型別一般世帯数 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","24219","2019-10-08","02","人口・世帯","01","人口"
"8003002090","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","住宅の種類・所有の関係別一般世帯数 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","8073","2019-10-08","02","人口・世帯","01","人口"
"8003002164","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","住宅の建て方別世帯数 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","24219","2019-10-08","02","人口・世帯","01","人口"
"8003002184","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","10","世帯の経済構成別一般世帯数 群馬県","","","群馬県","","","-","201010","2019-10-08","1","","15936","2019-10-08","02","人口・世帯","01","人口"
"8003001802","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","職業別（大分類）就業者数 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","89206","2019-10-08","02","人口・世帯","01","人口"
"8003001857","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","年齢別（５歳階級、４区分）、男女別人口 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","416100","2019-10-08","02","人口・世帯","01","人口"
"8003001917","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","産業別（大分類）・従業上の地位別就業者数 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","171550","2019-10-08","02","人口・世帯","01","人口"
"8003001971","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","男女別人口総数及び世帯総数 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","27740","2019-10-08","02","人口・世帯","01","人口"
"8003002011","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","世帯人員別一般世帯数 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","55480","2019-10-08","02","人口・世帯","01","人口"
"8003002054","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","世帯の家族類型別一般世帯数 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","62415","2019-10-08","02","人口・世帯","01","人口"
"8003002078","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","住宅の種類・所有の関係別一般世帯数 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","20805","2019-10-08","02","人口・世帯","01","人口"
"8003002152","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","住宅の建て方別世帯数 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","62415","2019-10-08","02","人口・世帯","01","人口"
"8003002188","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","11","世帯の経済構成別一般世帯数 埼玉県","","","埼玉県","","","-","201010","2019-10-08","1","","41172","2019-10-08","02","人口・世帯","01","人口"
"8003001804","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","職業別（大分類）就業者数 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","85046","2019-10-08","02","人口・世帯","01","人口"
"8003001862","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","年齢別（５歳階級、４区分）、男女別人口 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","396060","2019-10-08","02","人口・世帯","01","人口"
"8003001929","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","産業別（大分類）・従業上の地位別就業者数 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","163550","2019-10-08","02","人口・世帯","01","人口"
"8003001957","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","男女別人口総数及び世帯総数 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","26404","2019-10-08","02","人口・世帯","01","人口"
"8003002019","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","世帯人員別一般世帯数 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","52808","2019-10-08","02","人口・世帯","01","人口"
"8003002046","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","世帯の家族類型別一般世帯数 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","59409","2019-10-08","02","人口・世帯","01","人口"
"8003002085","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","住宅の種類・所有の関係別一般世帯数 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","19803","2019-10-08","02","人口・世帯","01","人口"
"8003002139","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","住宅の建て方別世帯数 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","59409","2019-10-08","02","人口・世帯","01","人口"
"8003002192","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","12","世帯の経済構成別一般世帯数 千葉県","","","千葉県","","","-","201010","2019-10-08","1","","39252","2019-10-08","02","人口・世帯","01","人口"
"8003001815","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","職業別（大分類）就業者数 東京都","","","東京都","","","-","201010","2019-10-08","1","","87347","2019-10-08","02","人口・世帯","01","人口"
"8003001853","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","年齢別（５歳階級、４区分）、男女別人口 東京都","","","東京都","","","-","201010","2019-10-08","1","","406860","2019-10-08","02","人口・世帯","01","人口"
"8003001911","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","産業別（大分類）・従業上の地位別就業者数 東京都","","","東京都","","","-","201010","2019-10-08","1","","167975","2019-10-08","02","人口・世帯","01","人口"
"8003001949","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","男女別人口総数及び世帯総数 東京都","","","東京都","","","-","201010","2019-10-08","1","","27124","2019-10-08","02","人口・世帯","01","人口"
"8003002013","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","世帯人員別一般世帯数 東京都","","","東京都","","","-","201010","2019-10-08","1","","54248","2019-10-08","02","人口・世帯","01","人口"
"8003002068","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","世帯の家族類型別一般世帯数 東京都","","","東京都","","","-","201010","2019-10-08","1","","61029","2019-10-08","02","人口・世帯","01","人口"
"8003002119","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","住宅の種類・所有の関係別一般世帯数 東京都","","","東京都","","","-","201010","2019-10-08","1","","20343","2019-10-08","02","人口・世帯","01","人口"
"8003002160","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","住宅の建て方別世帯数 東京都","","","東京都","","","-","201010","2019-10-08","1","","61029","2019-10-08","02","人口・世帯","01","人口"
"8003002198","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","13","世帯の経済構成別一般世帯数 東京都","","","東京都","","","-","201010","2019-10-08","1","","40314","2019-10-08","02","人口・世帯","01","人口"
"8003001811","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","職業別（大分類）就業者数 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","77467","2019-10-08","02","人口・世帯","01","人口"
"8003001878","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","年齢別（５歳階級、４区分）、男女別人口 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","361020","2019-10-08","02","人口・世帯","01","人口"
"8003001893","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","産業別（大分類）・従業上の地位別就業者数 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","148975","2019-10-08","02","人口・世帯","01","人口"
"8003001968","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","男女別人口総数及び世帯総数 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","24068","2019-10-08","02","人口・世帯","01","人口"
"8003002020","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","世帯人員別一般世帯数 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","48136","2019-10-08","02","人口・世帯","01","人口"
"8003002053","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","世帯の家族類型別一般世帯数 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","54153","2019-10-08","02","人口・世帯","01","人口"
"8003002079","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","住宅の種類・所有の関係別一般世帯数 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","18051","2019-10-08","02","人口・世帯","01","人口"
"8003002126","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","住宅の建て方別世帯数 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","54153","2019-10-08","02","人口・世帯","01","人口"
"8003002208","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","14","世帯の経済構成別一般世帯数 神奈川県","","","神奈川県","","","-","201010","2019-10-08","1","","35754","2019-10-08","02","人口・世帯","01","人口"
"8003001835","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","職業別（大分類）就業者数 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","111358","2019-10-08","02","人口・世帯","01","人口"
"8003001886","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","年齢別（５歳階級、４区分）、男女別人口 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","516180","2019-10-08","02","人口・世帯","01","人口"
"8003001925","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","産業別（大分類）・従業上の地位別就業者数 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","214150","2019-10-08","02","人口・世帯","01","人口"
"8003001962","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","男女別人口総数及び世帯総数 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","34412","2019-10-08","02","人口・世帯","01","人口"
"8003001999","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","世帯人員別一般世帯数 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","68824","2019-10-08","02","人口・世帯","01","人口"
"8003002036","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","世帯の家族類型別一般世帯数 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","77427","2019-10-08","02","人口・世帯","01","人口"
"8003002075","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","住宅の種類・所有の関係別一般世帯数 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","25809","2019-10-08","02","人口・世帯","01","人口"
"8003002127","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","住宅の建て方別世帯数 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","77427","2019-10-08","02","人口・世帯","01","人口"
"8003002175","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","15","世帯の経済構成別一般世帯数 新潟県","","","新潟県","","","-","201010","2019-10-08","1","","51396","2019-10-08","02","人口・世帯","01","人口"
"8003000893","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","16","職業別（大分類）就業者数 富山県","","","富山県","","","-","201010","2019-10-08","1","","51103","2019-10-08","02","人口・世帯","01","人口"
"8003001842","00200521","国勢調査","00200","総務省","平成２２年国勢調査","小地域","","","","","","","","","","","16","年齢別（５歳階級、４区分）、男女別人口 富山県","","","富山県","","","-","201010","2019-10-08","1","","236760","2019-10-08","02","人口・世帯","01","人口"
